"ID","ESP_NAME","ADDRESS","CITY","COUNTY","STATE","ZIPCODE","LATITUDE","LONGITUDE","ESP_SCORE"
656974,"TX017000002","1211 21st St Apt 211","Galveston","Galveston","TX",77550,29.29846,-94.789121,84
656975,"UT002000001","610 Lincoln Ave","Ogden","Weber","UT",84404,41.252806,-111.975125,83
656976,"TX019000006","2350 Daisy E Diaz Dr Apt 449","Eagle Pass","Maverick","TX",78852,28.739171,-100.498687,76
656978,"TX006000151","8355 Crestway Rd","Converse","Bexar","TX",78109,29.499159,-98.323865,75
656979,"TX469000001","501 Allen White Vlg","Navasota","Grimes","TX",77868,30.378998,-96.080946,79
656981,"TX006000052","2404 S Calaveras","San Antonio","Bexar","TX",78207,29.399364,-98.528114,42
656982,"TX339000001","402/404/406/408 N. Ave D","Clifton","Bosque","TX",76634,31.7827,-97.5782,85
656983,"UT003000002","3060 W 3650 S","West Valley City","Salt Lake","UT",84119,40.693107,-111.965109,93
656990,"UT003000005","2828 W 3150 S","West Valley City","Salt Lake","UT",84119,40.703243,-111.960329,75
656994,"TX048000001","PRICE CIRCLE","Paris","Lamar","TX",75460,33.662204,-95.528762,87
656999,"UT021000001","975 N 1725 W","St George","Washington","UT",84770,37.125395,-113.620447,85
657000,"VT008000001","155 Main St Apt 111","Montpelier","Washington","VT","05602",44.262548,-72.57121,87
657010,"WA004000001","2602 S Francis St","Port Angeles","Clallam","WA",98362,48.103178,-123.429715,80
657012,"WA026000001","240 N 1st Ave","Othello","Adams","WA",99344,46.828639,-119.173751,95
657017,"WA004000002","323 E 2nd St","Port Angeles","Clallam","WA",98362,48.116231,-123.430062,91
657020,"WI044000001","407 Arbutus Ave Apt 111","Oconto","Oconto","WI",54153,44.892205,-87.867239,89
657021,"WV015000001","ANTONIO  AVENUE","Beckley","Raleigh","WV",25801,37.7832,-81.2049,50
657025,"WA006000100","1338 Poplar St","Everett","Snohomish","WA",98201,47.999773,-122.194321,74
657028,"WV039000001","301 MAPLE STREET","Sophia","Raleigh","WV",25921,37.709769,-81.245721,42
657030,"WI046000001","701 W Seminary St","Richland Center","Richland","WI",53581,43.334532,-90.3917,80
657032,"WI071000001","213 W Burnett Ave Apt 111","Grantsburg","Burnett","WI",54840,45.778073,-92.684296,71
657205,"HI001000046","65-1189 Opelo Rd","Kamuela","Hawaii","HI",96743,20.021218,-155.676705,74
657220,"HI001000039","2049A Holowai Pl","Wailuku","Maui","HI",96793,20.890592,-156.504774,35
658474,"NY005000480","3550 21st St","Queens","Queens","NY",11106,40.760422,-73.936545,20
658475,"NY005000790","82 Dwight St","Brooklyn","Kings","NY",11231,40.676288,-74.00902,53
658476,"NY005010320","1350 Manor Ave","Bronx","Bronx","NY",10472,40.832661,-73.877056,17
658477,"NY005012800","750 Croes Ave","Bronx","Bronx","NY",10473,40.819546,-73.868119,28
658478,"NY005010340","3033 Middletown Rd","Bronx","Bronx","NY",10461,40.844389,-73.829256,7
658479,"NY005000570","1151 E 229th St","Bronx","Bronx","NY",10466,40.885981,-73.845014,7
658480,"NY005013080","1020 College Ave","Bronx","Bronx","NY",10456,40.829045,-73.915297,49
658521,"AK001000244","1201 S Century Cir","Wasilla","Matanuska-Susitna","AK",99654,61.569368,-149.448607,88
658522,"AK001000271","801 Karluk St","Anchorage","Anchorage","AK",99501,61.21417,-149.862517,84
658523,"AK001000257","1011 RIDGECREST","Bethel","Bethel","AK",99559,60.8075,-161.8154,83
658524,"AK001000275","401 7th Ave","Fairbanks","Fairbanks North Star","AK",99701,64.840859,-147.71462,67
658525,"AK001000277","895 W 12th St","Juneau","Juneau","AK",99801,58.302311,-134.42499,68
658972,"NY005000550","1302 Redfern Ave","Queens","Queens","NY",11691,40.611669,-73.747581,17
658975,"NY005000370","159-44 Harlem River Dr","New York","New York","NY",10039,40.833062,-73.935467,69
658976,"NY005010910","9233 170th St","Queens","Queens","NY",11433,40.706214,-73.788932,60
658977,"NY005010740","20 Paladino Ave","New York","New York","NY",10035,40.800357,-73.930763,40
658978,"NY005020830","29 Avenue W","Brooklyn","Kings","NY",11223,40.591454,-73.983039,27
658979,"NY005000410","3716 10th Ave","New York","New York","NY",10034,40.859781,-73.922604,26
658980,"NY005010980","306 Beach 56th St","Queens","Queens","NY",11692,40.592738,-73.785837,49
658981,"NY005020810","1470 Amsterdam Ave","New York","New York","NY",10027,40.817386,-73.953593,14
658982,"NY005011170","145 Cassidy Pl","Staten Island","Richmond","NY",10301,40.642004,-74.097172,14
658983,"NY005000530","7040 Parsons Blvd","Queens","Queens","NY",11365,40.731058,-73.811132,67
658984,"NY005012090","305 Atkins Ave","Brooklyn","Kings","NY",11208,40.671457,-73.878019,22
658985,"NY005000260","320 27th Ave","Queens","Queens","NY",11102,40.774697,-73.933901,70
658986,"NY005005050","4009 12th St Apt","Queens","Queens","NY",11101,40.75543,-73.943407,21
658987,"NY005010760","286 South St","Manhattan","New York","NY",10002,40.710664,-73.986613,51
658988,"NY005011000","100 Pitt St","New York","New York","NY",10002,40.718902,-73.981962,28
658989,"NY005010310","1191 Park Pl","Brooklyn","Kings","NY",11213,40.672924,-73.938019,31
658990,"NY005010630","560 Balcom Ave","Bronx","Bronx","NY",10465,40.821908,-73.826541,15
658991,"NY005010820","870 Columbus Ave","New York","New York","NY",10025,40.797413,-73.964444,9
658992,"NY005000580","65 E 99th St","New York","New York","NY",10029,40.788945,-73.951731,50
658993,"NY005010080","10616 159th St","Queens","Queens","NY",11433,40.69607,-73.794839,47
658994,"NY005023770","2441 A C Powell Blvd","New York","New York","NY",10030,40.819872,-73.940218,4
658995,"NY005013170","203 W 117th St","New York","New York","NY",10026,40.804533,-73.953096,48
658996,"NY005020990","160 Madison St","New York","New York","NY",10002,40.712388,-73.991127,71
658997,"NY005012920","251 E 3rd St","New York","New York","NY",10009,40.722094,-73.981128,35
658998,"NY005011270","201 W 93rd St","New York","New York","NY",10025,40.792453,-73.972102,5
658999,"NY005000330","5030 Broadway","Queens","Queens","NY",11377,40.754536,-73.909974,40
659001,"NY005010670","2125 Glebe Ave","Bronx","Bronx","NY",10462,40.835055,-73.850566,47
659002,"NY005000770","20 Roxbury St","Staten Island","Richmond","NY",10303,40.633355,-74.162371,41
659005,"NY005010130","820 Henderson Ave","Staten Island","Richmond","NY",10310,40.636481,-74.119886,50
659006,"NY005021140","27 Warren St","Staten Island","Richmond","NY",10304,40.622045,-74.082327,36
659007,"NY005000270","20 Catherine St","New York","New York","NY",10038,40.713057,-73.997417,23
659008,"NY005001490","2931 8th Ave","New York","New York","NY",10039,40.83067,-73.936477,45
659009,"NY005010060","622 Water St","New York","New York","NY",10002,40.711488,-73.983654,51
659010,"NY005000380","230 W 129th St","New York","New York","NY",10027,40.812152,-73.947543,69
659011,"NY005012410","110 E 129th St Apt","New York","New York","NY",10035,40.807094,-73.936021,15
659012,"NY005010220","530 W 55th St","New York","New York","NY",10019,40.768196,-73.990853,26
659013,"NY005000870","3170 Broadway","New York","New York","NY",10027,40.814883,-73.958496,9
659014,"NY005010970","1365 5th Ave","New York","New York","NY",10029,40.798685,-73.947656,23
659015,"NY005011670","728 E New York Ave","Brooklyn","Kings","NY",11203,40.662151,-73.938635,3
659016,"NY005013590","154 W 84th St","New York","New York","NY",10024,40.785578,-73.974554,43
659018,"NY005010600","72 Columbia St Apt","New York","New York","NY",10002,40.716986,-73.980255,16
659019,"NY005000560","757 E 103rd St","Brooklyn","Kings","NY",11236,40.648709,-73.898267,34
659020,"NY005000230","30 Avenue D","New York","New York","NY",10009,40.720893,-73.977825,10
659021,"NY005010030","1945 Amsterdam Ave","New York","New York","NY",10032,40.832448,-73.942094,37
659022,"NY005010300","1370 5th Ave","New York","New York","NY",10026,40.799003,-73.947916,52
659057,"AR172000001","588 Conley Dr","Cotton Plant","Woodruff","AR",72036,35.000156,-91.258219,52
659081,"MI105000001","13725 John R St","Highland Park","Wayne","MI",48203,42.405823,-83.093749,21
659450,"VQ001000011","B 10 OSWALD E. HARRIS COURT APT 105","St Thomas","St. Thomas","VI","00802",18.3388,-64.9133,46
659451,"VQ001000026","B 1 Louis E. Brown Redevelopment","Fredriksted","St. Croix","VI","00840",17.7235,-64.8317,87
659452,"VQ001000021","1001 Richmond Dhj","Christiansted","St. Croix","VI","00820",17.7497,-64.7187,52
659453,"VQ001000015","BLDG 18 MICHAEL J KIRWAN TERRACE APT 91","St Thomas","St. Thomas","VI","00802",18.3388,-64.9133,50
659454,"VQ001000022","3001 Estate JFK","Christiansted","St. Croix","VI","00820",17.7497,-64.7187,33
659455,"VQ001000013","BLDG  C ESTATE BOVONI APARTMENT APT","St Thomas","St. Thomas","VI","00802",18.3388,-64.9133,51
659456,"VQ001000023","1 Mount Pleasant","Frederiksted","St. Croix","VI","00840",17.7235,-64.8317,60
659457,"VQ001000014","5700 Paul M Pearson Gdns","St Thomas","St. Thomas","VI","00802",18.3382,-64.9098,48
659458,"VQ001000025","BLDG 3 WILFORD PEDRO APT 13","St Croix","St. Croix","VI","00840",17.7235,-64.8317,38
659460,"VQ001000024","1013 Estate Smithfield","Frederiksted","St. Croix","VI","00840",17.7099,-64.8847,46
659769,"AL122000001","2 Sadie Lee Homes","Childersburg","Talladega","AL",35044,33.278697,-86.365688,82
659770,"AL011000003","334 Third Ave","Valley Head","Dekalb","AL",35989,34.562198,-85.613635,87
659771,"AL005000006","2000A 21st Ave","Phenix City","Russell","AL",36867,32.481101,-85.022506,97
659773,"AL089000001","1 John Sparkman Ct","Vincent","Shelby","AL",35178,33.38587,-86.417507,97
659774,"AL106000001","97 31st St N","Pell City","St. Clair","AL",35125,33.593192,-86.270005,93
659775,"AL114000001","353 Gay Ave","Lineville","Clay","AL",36266,33.305677,-85.752629,77
659776,"AL114000002","643 Randolph Ave","Wadley","Randolph","AL",36276,33.12152,-85.571408,96
659777,"AL108000101","701 Brannon Cir","Ragland","St. Clair","AL",35131,33.727326,-86.147714,91
659778,"AL055000001","15 Elliott Heights St Apt 137","Cordova","Walker","AL",35550,33.762596,-87.187172,96
659781,"AL137014014","628 4th Ave SW","Fayette","Fayette","AL",35555,33.68122,-87.838396,74
659782,"AL146000001","303 Carver Cir","Eutaw","Greene","AL",35462,32.834634,-87.879434,93
659783,"AR090000001","1305 Wade Ave","Judsonia","White","AR",72081,35.279854,-91.636799,91
659784,"AR005000001","712 Clear Lake Ave Apt 32","Blytheville","Mississippi","AR",72315,35.919907,-89.893727,50
659785,"AR094000001","1704 Bailey Pl","Malvern","Hot Spring","AR",72104,34.354764,-92.793009,65
659786,"AR073000001","315A N Kelly Ave","Sparkman","Dallas","AR",71763,33.919191,-92.843861,75
659787,"AR053000001","101 Shady Ln","Mc Gehee","Desha","AR",71654,33.613751,-91.391668,52
659788,"AL160000003","608 Judkins Cir","Tuskegee Institute","Macon","AL",36088,32.413026,-85.723584,83
659790,"AR123000001","131 Riverdale St","Augusta","Woodruff","AR",72006,35.27962,-91.360961,67
659791,"AR111000001","500 Rice St","Rison","Cleveland","AR",71665,33.964484,-92.183821,99
659792,"CA023000001","2860 Park Ave Apt L","Merced","Merced","CA",95348,37.31447,-120.472673,84
659796,"CA001000990","455 Bay St","San Francisco","San Francisco","CA",94133,37.805378,-122.414202,90
659798,"AR141000001","301 Avenue 5 NW","Atkins","Pope","AR",72823,35.243666,-92.94317,72
659799,"DC001002130","314 50th St NE Apt 23","Washington","District Of Columbia","DC",20019,38.893976,-76.929354,35
659801,"CT026000002","12A Bluefield Dr","Manchester","Hartford","CT","06040",41.768695,-72.55067,77
659803,"DC001001460","635 Edgewood St NE","Washington","District Of Columbia","DC",20017,38.924317,-76.997407,92
659804,"CO037000001","915 Pedro St","San Luis","Costilla","CO",81152,37.205225,-105.421374,73
659805,"DC001001600","1221 M St NW","Washington","District Of Columbia","DC",20005,38.905815,-77.028647,63
659806,"CA026000001","524 Merced St","Newman","Stanislaus","CA",95360,37.314936,-121.014821,92
659807,"CT004000016","1 Del Rio Dr","New Haven","New Haven","CT","06513",41.318405,-72.887697,84
659809,"CO036000001","6029 S Sycamore St","Littleton","Arapahoe","CO",80120,39.607298,-105.015298,65
659811,"DC001005420","3509 Hayes St NE","Washington","District Of Columbia","DC",20019,38.902768,-76.95009,87
659812,"DC001003300","1000 K St SE","Washington","District Of Columbia","DC",20003,38.878562,-76.996475,26
659813,"DC001005480","601 L St SE","Washington","District Of Columbia","DC",20003,38.877355,-76.99754,74
659814,"DC001002230","3600 B St SE","Washington","District Of Columbia","DC",20019,38.887754,-76.953823,45
659816,"DC001005290","5077 Kimi Gray Ct SE","Washington","District Of Columbia","DC",20019,38.882206,-76.930349,75
659819,"DC001005350","1301 7th St NW","Washington","District Of Columbia","DC",20001,38.907688,-77.021705,88
659820,"FL001000018","1004 N Liberty St","Jacksonville","Duval","FL",32206,30.3347,-81.650666,98
659821,"FL005000855","3170 Mundy St","Miami","Miami-Dade","FL",33133,25.731888,-80.252813,91
659822,"FL001000032","1301 N Davis St","Jacksonville","Duval","FL",32209,30.34021,-81.666641,88
659823,"FL001000013","8711 Newton Rd","Jacksonville","Duval","FL",32216,30.275712,-81.561855,95
659825,"FL001000015","10770 Anders Blvd","Jacksonville","Duval","FL",32246,30.278006,-81.538554,93
659826,"GA217000001","286 West Ave","Unadilla","Dooly","GA",31091,32.263654,-83.741825,47
659827,"FL005000856","1025 SW 30th Ave","Miami","Miami-Dade","FL",33135,25.762542,-80.243051,83
659829,"FL001000048","761 Village Center Dr S","Jacksonville","Duval","FL",32206,30.359679,-81.664234,99
659830,"GA024000001","143 Cherokee St","Thomasville","Thomas","GA",31792,30.836382,-83.964585,97
659832,"GA101000003","1425 Tift Ave N Apt 1A","Tifton","Tift","GA",31794,31.464845,-83.502993,79
659833,"FL128000001","9872 Poplar Grove Ln","N Fort Myers","Lee","FL",33903,26.668459,-81.921077,93
659834,"ID021000002","1721 W Victory Rd","Boise","Ada","ID",83705,43.575118,-116.202584,87
659835,"GA101000001","720 Timmons Dr Apt 1","Tifton","Tift","GA",31794,31.448912,-83.523634,59
659837,"GA214000001","19 FELTON JONES COURT","Ellaville","Schley","GA",31806,32.238163,-84.303434,82
659838,"FL128000002","9251 Westcreek Cir","N Fort Myers","Lee","FL",33903,26.672053,-81.913304,97
659839,"GA145000001","304A Winona St","Vidalia","Toombs","GA",30474,32.211963,-82.405521,81
659840,"IA079000001","600 E 3rd St","Villisca","Montgomery","IA",50864,40.929745,-94.972654,87
659841,"GA283000100","531 Folk Ave","Woodbury","Meriwether","GA",30293,32.983134,-84.577071,69
659844,"IA131000001","605 Greene St","Boone","Boone","IA",50036,42.061757,-93.883585,84
659846,"IA021000001","421 Center St","Manning","Carroll","IA",51455,41.907434,-95.063982,94
659847,"GA280000001","813A Lewis Hicks Ct","Montezuma","Macon","GA",31063,32.286029,-84.010939,80
659848,"IA047000001","1102 48th St","Fort Madison","Lee","IA",52627,40.627327,-91.3729,89
659849,"ID013000001","700 W Cunningham Pl","Boise","Ada","ID",83702,43.621477,-116.196351,64
659850,"IL082000001","341 Franklin St","Galena","Jo Daviess","IL",61036,42.418481,-90.426927,68
659851,"IL027000001","1700 Newton Dr","Morris","Grundy","IL",60450,41.376006,-88.423812,80
659855,"IN024000001","320 N 5th St","Rockport","Spencer","IN",47635,37.886073,-87.049718,95
659856,"KS055000003","515 E 5th St","Goodland","Sherman","KS",67735,39.35427,-101.706062,80
659861,"IL107000001","1440 Jackson St","North Chicago","Lake","IL",60064,42.333167,-87.8451,44
659862,"KS021000001","700 W 5th St Apt 7","Oakley","Logan","KS",67748,39.130248,-100.860491,81
659864,"IL131000001","609 NW 4th Ave","Aledo","Mercer","IL",61231,41.206484,-90.752877,87
659865,"KY060000001","136 Circle Dr","Flemingsburg","Fleming","KY",41041,38.417849,-83.725654,87
659866,"KS034000001","213 Horace Greeley Ave","Norton","Norton","KS",67654,39.824295,-99.890337,89
659867,"IN022474011","1112 N Lindbergh Dr","Bloomington","Monroe","IN",47404,39.177454,-86.552385,86
659868,"LA001022804","2509 Congress St","New Orleans","Orleans","LA",70117,29.98097,-90.03424,91
659870,"KS057000001","200 S Cherry St","Medicine Lodge","Barber","KS",67104,37.279184,-98.580693,78
659871,"LA001002709","3320 Clara St","New Orleans","Orleans","LA",70115,29.938964,-90.096841,69
659873,"MA091000001","4 Glen Rd","Hudson","Middlesex","MA","01749",42.400317,-71.586366,97
659875,"KY063000002","949 Bryant Way","Bowling Green","Warren","KY",42103,36.950719,-86.417948,99
659877,"LA096000001","1733 Amos Dr","Haynesville","Claiborne","LA",71038,32.965611,-93.143386,64
659878,"LA002003102","1101 Allen Ave","Shreveport","Caddo","LA",71103,32.501484,-93.760828,88
659879,"KS072000001","1401 N New York Ave Apt 111","Liberal","Seward","KS",67901,37.05294,-100.919502,86
659880,"LA001003103","1401 Iberville St","New Orleans","Orleans","LA",70112,29.958158,-90.07394,97
659881,"ME026000001","21A Birchwood Ln","Bass Harbor","Hancock","ME","04653",44.237634,-68.341654,86
659882,"MA001000001","254 Adams St","Lowell","Middlesex","MA","01854",42.64497,-71.319137,83
659883,"LA059000059","328 Guilbeau St","Breaux Bridge","St. Martin","LA",70517,30.27109,-91.898334,90
659885,"KY064000001","904 Carrie Bolin Dr","Columbia","Adair","KY",42728,37.094874,-85.302538,89
659887,"MI054000001","125 Lake Linden Ave","Laurium","Houghton","MI",49913,47.235056,-88.446642,97
659888,"LA001003104","1511 Iberville St","New Orleans","Orleans","LA",70112,29.958607,-90.074601,95
659889,"KS096000001","506 W Grand Ave Apt A-1","Hillsboro","Marion","KS",67063,38.353481,-97.210703,87
659891,"MI003000001","7000 Freda St","Dearborn","Wayne","MI",48126,42.34303,-83.159385,72
659892,"MA001000002","35 Temple St","Lowell","Middlesex","MA","01851",42.633416,-71.319342,80
659893,"MD017000001","9014 Rhode Island Ave","College Park","Prince George's","MD",20740,39.000626,-76.925359,66
659895,"KY065000001","514 W 16th St","London","Laurel","KY",40741,37.132413,-84.096731,99
659896,"LA112000001","604 Line St","Mansfield","De Soto","LA",71052,32.030111,-93.703829,72
659897,"MI069000128","128 S Nottawa St","Sturgis","St. Joseph","MI",49091,41.798535,-85.418475,83
659899,"LA033801801","212 William St Apt 1","Oakdale","Allen","LA",71463,30.817736,-92.65503,71
659900,"KY031000001","401 Cumberland Ave","Williamsburg","Whitley","KY",40769,36.741305,-84.160196,52
659901,"MI003000003","1515 Mason St","Dearborn","Wayne","MI",48124,42.300987,-83.24378,87
659902,"LA090000002","7491 Park Ave","Houma","Terrebonne","LA",70364,29.598658,-90.72979,71
659903,"ME023000001","80 Mount Desert St","Bar Harbor","Hancock","ME","04609",44.385942,-68.212194,84
659904,"MA001000003","65 Summer St","Lowell","Middlesex","MA","01852",42.639701,-71.310373,76
659905,"KY177000001","540 Allen Dr Apt A11","Salyersville","Magoffin","KY",41465,37.746405,-83.058666,85
659907,"LA117000001","457 Crow Rd","Cotton Valley","Webster","LA",71018,32.815971,-93.415109,82
659908,"LA001008709","4010 Gibson St","New Orleans","Orleans","LA",70122,29.998155,-90.0763,100
659910,"MN003000002","400 N 53rd Ave W","Duluth","St. Louis","MN",55807,46.739018,-92.163559,77
659911,"MI010000007","678 Harbor Bluff Ct","Benton Harbor","Berrien","MI",49022,42.109,-86.4402,93
659912,"LA128000001","100 Miriah Ln","Leesville","Vernon","LA",71446,31.027685,-93.245344,94
659913,"ME024000001","24 Maple Ln","Northeast Harbor","Hancock","ME","04662",44.291012,-68.289802,96
659914,"LA093550501","32650 Leona Ave","White Castle","Iberville","LA",70788,30.16769,-91.149655,81
659915,"MI117000001","667 Union St","Ionia","Ionia","MI",48846,42.990365,-85.064082,81
659916,"MA013000001","48 Pine St","Waltham","Middlesex","MA","02453",42.371367,-71.234558,94
659917,"MN003000014","323 Leicester Ave","Duluth","St. Louis","MN",55803,46.831599,-92.066951,95
659918,"MN085000003","808 1st Dr NW","Austin","Mower","MN",55912,43.672624,-92.976883,97
659919,"NC012000021","600 W 14th St","Winston Salem","Forsyth","NC",27105,36.112411,-80.250808,89
659920,"MN024000001","505 1st Ave Apt 111","Two Harbors","Lake","MN",55616,47.019887,-91.669276,63
659921,"MN003000003","222 N 2nd Ave E","Duluth","St. Louis","MN",55805,46.790553,-92.098116,84
659922,"MN003000015","207 E Willow St","Duluth","St. Louis","MN",55811,46.806839,-92.128471,91
659923,"MA034000002","150 Ashland St","North Adams","Berkshire","MA","01247",42.695275,-73.109538,93
659925,"MO090000001","105 E Tripp St Apt 22","Mansfield","Wright","MO",65704,37.109742,-92.579834,97
659926,"NC009000022","230 Lincoln Dr","Fayetteville","Cumberland","NC",28301,35.045721,-78.873072,98
659928,"MN191000001","310 NW Lincoln St","Adams","Mower","MN",55909,43.571278,-92.718571,76
659930,"MN003000006","602 E 5th St","Duluth","St. Louis","MN",55805,46.79594,-92.095965,83
659931,"NC012000031","1461 Peace Ct","Winston Salem","Forsyth","NC",27105,36.113083,-80.246987,80
659932,"NC010000002","531 McKoy St Apt 706","Clinton","Sampson","NC",28328,35.004219,-78.332265,82
659933,"NC028000001","703 S Whittington St Apt","Benson","Johnston","NC",27504,35.37289,-78.548464,69
659935,"MO096000001","2215 Aull Ln","Lexington","Lafayette","MO",64067,39.174657,-93.869359,80
659937,"MN004000002","3230 7th Ave E","Hibbing","St. Louis","MN",55746,47.413624,-92.933473,77
659938,"MO067000001","2602 Crossan St Apt 101","Bethany","Harrison","MO",64424,40.267759,-94.025749,87
659940,"MN003000007","4736 Matterhorn Cir","Duluth","St. Louis","MN",55811,46.803813,-92.170323,96
659941,"NC012000037","1031 N Cleveland Ave","Winston Salem","Forsyth","NC",27101,36.107493,-80.230751,84
659942,"NC032000002","407 E 3rd St Apt","Washington","Beaufort","NC",27889,35.541905,-77.048106,82
659943,"MO192000001","704 NE 11th Avenue","Ava","Douglas","MO",65608,36.9448,-92.6714,95
659945,"MN011000001","908 Clay Ct","Eveleth","St. Louis","MN",55734,47.469782,-92.530471,90
659947,"MO068000001","400 W Washington Ave","Richland","Pulaski","MO",65556,37.859904,-92.405853,84
659949,"MN003000009","1 E Village View Dr","Duluth","St. Louis","MN",55805,46.794834,-92.111833,75
659950,"MN049000001","202 2nd Ave SW","Pipestone","Pipestone","MN",56164,43.999372,-96.319336,77
659951,"NE063000001","1027 2nd St Apt 101","Friend","Saline","NE",68359,40.653514,-97.28074,87
659952,"NC062000001","20 Solomon St Apt 101","Waynesville","Haywood","NC",28786,35.494991,-82.991416,79
659953,"NC012000038","840 Camden Station Ln","Winston Salem","Forsyth","NC",27101,36.109,-80.2343,97
659954,"NC033000001","345 Fairground St","Spruce Pine","Mitchell","NC",28777,35.918235,-82.06384,87
659955,"MS007000010","2401 6th St","Clarksdale","Coahoma","MS",38614,34.204623,-90.54574,83
659957,"MO070000001","312 W Buchanan St Apt 1","Richmond","Ray","MO",64085,39.280263,-93.979767,94
659958,"MN020000001","211 2nd Ave SE Apt 111","Perham","Otter Tail","MN",56573,46.592398,-95.572838,68
659959,"NE094000001","215 N Lincoln Ave Apt 111","York","York","NE",68467,40.862972,-97.593236,75
659960,"MN058000001","1225 3rd Ave","Mountain Lake","Cottonwood","MN",56159,43.940073,-94.926625,86
659961,"NC102000001","501 Old Creek Ct","Kannapolis","Rowan","NC",28081,35.524501,-80.623482,89
659962,"NE065000001","1017 H St","Auburn","Nemaha","NE",68305,40.394697,-95.835892,66
659963,"NV018002412","1300 Harris Ave Apt 1","Las Vegas","Clark","NV",89101,36.177715,-115.128264,95
659964,"NH013000001","36 Gordon Ave","Newmarket","Rockingham","NH","03857",43.07249,-70.941746,95
659965,"NC035000001","201 Linden Ave","Sanford","Lee","NC",27330,35.486844,-79.17618,48
659966,"MS105000002","62 E Franklin St","Natchez","Adams","MS",39120,31.555833,-91.390621,83
659968,"NC012000012","3450 Healy Dr","Winston Salem","Forsyth","NC",27103,36.076316,-80.311788,86
659969,"NE096002621","1200 2nd St","Sutherland","Lincoln","NE",69165,41.157937,-101.131381,99
659970,"NY055000002","7 Burkhardt Ave","Bethpage","Nassau","NY",11714,40.744349,-73.48024,91
659971,"NE026000001","400 N 8th St","Burwell","Garfield","NE",68823,41.78756,-99.135128,89
659972,"OH024000020","250 Fairway Ave","Chillicothe","Ross","OH",45601,39.338141,-83.004207,89
659974,"NY048000001","31 Forest St Apt 111","Gloversville","Fulton","NY",12078,43.04771,-74.345207,97
659975,"NY008000001","4 Union Pl Apt 141","Tuckahoe","Westchester","NY",10707,40.947305,-73.8243,86
659976,"NJ011000001","20 Rennie Pl","Lodi","Bergen","NJ","07644",40.877256,-74.084046,84
659977,"OK027000001","205 B St NE","Miami","Ottawa","OK",74354,36.877823,-94.875527,52
659978,"OK108000001","1 Spruce Street","Mountain Park","Kiowa","OK",73559,34.696889,-98.95626,78
659979,"NY055000009","107 Central Park Rd","Plainview","Nassau","NY",11803,40.779872,-73.477773,89
659980,"NE100000001","2510 N Clarkson St","Fremont","Dodge","NE",68025,41.453417,-96.489839,91
659981,"OR006000100","1327 10th St","Florence","Lane","OR",97439,43.975694,-124.107254,89
659983,"OR011203300","1292 Orchard Heights Rd NW","Salem","Polk","OR",97304,44.956806,-123.062995,81
659984,"OH038051967","610 Easter Rd","Bethel","Clermont","OH",45106,38.959157,-84.088498,64
659985,"NY013000001","50 White St","Tarrytown","Westchester","NY",10591,41.07654,-73.862614,70
659986,"NY049000001","2 Forrestal Hts","Beacon","Dutchess","NY",12508,41.500722,-73.975421,79
659987,"OK121000001","3rd & Grand #1","Keota","Haskell","OK",74941,35.3005,-94.9147,85
659988,"NJ058000001","70 Anderson Dr","Salem","Salem","NJ","08079",39.564937,-75.459167,37
659989,"NY055000010","101 Round Swamp Rd","Old Bethpage","Nassau","NY",11804,40.756847,-73.454294,89
659990,"NE103000001","100 N Aurora Ave","Oakland","Burt","NE",68045,41.834279,-96.457493,83
659991,"OR006000200","1078 R St","Springfield","Lane","OR",97477,44.063823,-123.010694,82
659992,"OK085000001","400 Taylor St","Ryan","Jefferson","OK",73565,34.020052,-97.960801,90
659993,"PA003000005","420 Adams Ave","Scranton","Lackawanna","PA",18510,41.410253,-75.658536,81
659994,"NY022000001","10 Roulier Hts","Cohoes","Albany","NY",12047,42.774564,-73.706097,81
659996,"NY054000001","800 S Plain St","Ithaca","Tompkins","NY",14850,42.43177,-76.503748,77
659999,"NY064000001","357 Mountaindale Rd","Woodridge","Sullivan","NY",12789,41.705403,-74.564575,71
660000,"NE108000001","1001 Grand Ave","Ravenna","Buffalo","NE",68869,41.03249,-98.912352,90
660002,"OK089000001","310 S Lincoln St","Hobart","Kiowa","OK",73651,35.025642,-99.08872,73
660003,"PA006000203","175 Corbett Ct","Pittsburgh","Allegheny","PA",15237,40.546935,-80.020112,75
660006,"NY044000002","119 William St","Geneva","Ontario","NY",14456,42.865181,-76.989076,54
660008,"NV018002406","5385 Austin John Ct Apt 1","Las Vegas","Clark","NV",89122,36.116876,-115.05706,75
660009,"OK010000001","1100 Spruce St","Drumright","Creek","OK",74030,35.991478,-96.589543,68
660010,"PA006000503","481 E 8th Ave","Homestead","Allegheny","PA",15120,40.409042,-79.905905,91
660011,"OR006000500","840 Holly St","Junction City","Lane","OR",97448,44.221285,-123.203501,88
660012,"OK106000001","111 Wiley Jones St","Langston","Logan","OK",73050,35.9621,-97.2825,49
660013,"PA006000302","250 Jefferson Dr","Mc Kees Rocks","Allegheny","PA",15136,40.479775,-80.076247,84
660014,"OK146000001","807 S Lowry St","Stillwater","Payne","OK",74074,36.112939,-97.055715,59
660015,"OK017000001","506 E California St","Walters","Cotton","OK",73572,34.356686,-98.302972,60
660016,"PA006000602","620 6th St","Braddock","Allegheny","PA",15104,40.405567,-79.864266,56
